Country,CCI_code,Programme_Short_Title,programme_version,Fund-All,Fund-Sole,NUTS_(2010)_code,NUTS_title
TC,2014TC16RFCB038,Interreg V-A - France-Belgium-The Netherlands-United Kingdom (Two seas),1.2,ERDF,ERDF,UKJ32,Southampton
TC,2014TC16RFCB038,Interreg V-A - France-Belgium-The Netherlands-United Kingdom (Two seas),1.2,ERDF,ERDF,UKH31,Southend-on-Sea
TC,2014TC16RFCB038,Interreg V-A - France-Belgium-The Netherlands-United Kingdom (Two seas),1.2,ERDF,ERDF,UKH14,Suffolk
TC,2014TC16RFCB038,Interreg V-A - France-Belgium-The Netherlands-United Kingdom (Two seas),1.2,ERDF,ERDF,UKJ23,Surrey
TC,2014TC16RFCB038,Interreg V-A - France-Belgium-The Netherlands-United Kingdom (Two seas),1.2,ERDF,ERDF,UKK14,Swindon
TC,2014TC16RFCB038,Interreg V-A - France-Belgium-The Netherlands-United Kingdom (Two seas),1.2,ERDF,ERDF,UKH32,Thurrock
TC,2014TC16RFCB038,Interreg V-A - France-Belgium-The Netherlands-United Kingdom (Two seas),1.2,ERDF,ERDF,UKK42,Torbay
TC,2014TC16RFCB038,Interreg V-A - France-Belgium-The Netherlands-United Kingdom (Two seas),1.2,ERDF,ERDF,NL411,West-Noord-Brabant
TC,2014TC16RFCB038,Interreg V-A - France-Belgium-The Netherlands-United Kingdom (Two seas),1.2,ERDF,ERDF,UKJ24,West Sussex
TC,2014TC16RFCB038,Interreg V-A - France-Belgium-The Netherlands-United Kingdom (Two seas),1.2,ERDF,ERDF,UKK15,Wiltshire CC
TC,2014TC16RFCB038,Interreg V-A - France-Belgium-The Netherlands-United Kingdom (Two seas),1.2,ERDF,ERDF,NL341,Zeeuwsch-Vlaanderen
TC,2014TC16RFCB038,Interreg V-A - France-Belgium-The Netherlands-United Kingdom (Two seas),1.2,ERDF,ERDF,NL33A,Zuidoost-Zuid-Holland
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,CH033,Aargau
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,DE121,"Baden-Baden, Stadtkreis"
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,CH032,Basel-Landschaft
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,CH031,Basel-Stadt
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,FR421,Bas-Rhin
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,DE132,Breisgau-Hochschwarzwald
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,DE133,Emmendingen
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,DE131,"Freiburg im Breisgau, Stadtkreis"
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,DEB3E,Germersheim
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,FR422,Haut-Rhin
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,CH025,Jura
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,DE123,"Karlsruhe, Landkreis"
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,DE122,"Karlsruhe, Stadtkreis"
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,DEB33,"Landau in der Pfalz, Kreisfreie Stadt"
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,DE139,Lörrach
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,DE134,Ortenaukreis
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,DE124,Rastatt
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,CH023,Solothurn
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,DEB3H,Südliche Weinstraße
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,DEB3K,Südwestpfalz
TC,2014TC16RFCB039,Interreg V-A - France-Germany-Switzerland (Rhin supérieur),2,ERDF,ERDF,DE13A,Waldshut
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKK21,Bournemouth and Poole
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKJ21,Brighton and Hove
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,FR251,Calvados
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKH12,Cambridgeshire CC
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKK30,Cornwall and Isles of Scilly
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,FR521,Côtes-d'Armor
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKK43,Devon CC
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKK22,Dorset CC
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKJ22,East Sussex CC
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKH33,Essex CC
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,FR231,Eure
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,FR522,Finistère
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKJ33,Hampshire CC
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,FR523,Ille-et-Vilaine
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKJ34,Isle of Wight
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKJ42,Kent CC
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,FR252,Manche
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKJ41,Medway
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,FR524,Morbihan
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKH13,Norfolk
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,FR222,Oise
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,FR253,Orne
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,FR302,Pas-de-Calais
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKH11,Peterborough
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKK41,Plymouth
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKJ31,Portsmouth
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,FR232,Seine-Maritime
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKK23,Somerset
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,FR223,Somme
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKJ32,Southampton
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKH31,Southend-on-Sea
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKH14,Suffolk
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKJ23,Surrey
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKK14,Swindon
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKH32,Thurrock
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKK42,Torbay
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKJ24,West Sussex
TC,2014TC16RFCB040,Interreg V-A - France-United Kingdom (Manche),3,ERDF,ERDF,UKK15,Wiltshire CC
TC,2014TC16RFCB041,Interreg V-A - France-Switzerland,2.1,ERDF,ERDF,FR711,Ain
TC,2014TC16RFCB041,Interreg V-A - France-Switzerland,2.1,ERDF,ERDF,CH021,Bern
TC,2014TC16RFCB041,Interreg V-A - France-Switzerland,2.1,ERDF,ERDF,FR431,Doubs
TC,2014TC16RFCB041,Interreg V-A - France-Switzerland,2.1,ERDF,ERDF,CH022,Freiburg
TC,2014TC16RFCB041,Interreg V-A - France-Switzerland,2.1,ERDF,ERDF,CH013,Genève
TC,2014TC16RFCB041,Interreg V-A - France-Switzerland,2.1,ERDF,ERDF,FR718,Haute-Savoie
TC,2014TC16RFCB041,Interreg V-A - France-Switzerland,2.1,ERDF,ERDF,CH025,Jura
TC,2014TC16RFCB041,Interreg V-A - France-Switzerland,2.1,ERDF,ERDF,FR432,Jura
TC,2014TC16RFCB041,Interreg V-A - France-Switzerland,2.1,ERDF,ERDF,CH024,Neuchâtel
TC,2014TC16RFCB041,Interreg V-A - France-Switzerland,2.1,ERDF,ERDF,FR434,Territoire de Belfort
TC,2014TC16RFCB041,Interreg V-A - France-Switzerland,2.1,ERDF,ERDF,CH012,Valais
TC,2014TC16RFCB041,Interreg V-A - France-Switzerland,2.1,ERDF,ERDF,CH011,Vaud
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITI32,Ancona
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITI34,Ascoli Piceno
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITF47,Bari
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITF48,Barletta-Andria-Trani
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITF44,Brindisi
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITF22,Campobasso
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITF14,Chieti
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,HR037,Dubrovačko-neretvanska županija
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITI35,Fermo
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITH56,Ferrara
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITF46,Foggia
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITH58,Forlì-Cesena
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITH43,Gorizia
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,HR036,Istarska županija
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,HR04D,Karlovačka županija
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,HR032,Ličko-senjska županija
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITI33,Macerata
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITH36,Padova
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITI31,Pesaro e Urbino
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITF13,Pescara
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITH41,Pordenone
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,HR031,Primorsko-goranska županija
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITH57,Ravenna
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITH59,Rimini
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITH37,Rovigo
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,HR034,Šibensko-kninska županija
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,HR035,Splitsko-dalmatinska županija
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITF12,Teramo
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITH44,Trieste
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITH42,Udine
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,ITH35,Venezia
TC,2014TC16RFCB042,Interreg V-A - Italy-Croatia,2,ERDF,ERDF,HR033,Zadarska županija
TC,2014TC16RFCB043,Interreg V-A - Saint Martin-Sint Maarten,1.2,ERDF,ERDF,FR910,Guadeloupe
TC,2014TC16RFCB043,Interreg V-A - Saint Martin-Sint Maarten,1.2,ERDF,ERDF,SX,Sint Maarten
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,FR221,Aisne
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,FR211,Ardennes
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE341,Arr. Arlon
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE321,Arr. Ath
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE342,Arr. Bastogne
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE251,Arr. Brugge
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE322,Arr. Charleroi
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE252,Arr. Diksmuide
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE351,Arr. Dinant
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE234,Arr. Gent
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE253,Arr. Ieper
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE254,Arr. Kortrijk
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE343,Arr. Marche-en-Famenne
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE323,Arr. Mons
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE324,Arr. Mouscron
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE352,Arr. Namur
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE344,Arr. Neufchâteau
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE255,Arr. Oostende
TC,2014TC16RFCB052,Interreg V-A - Italy-Austria,1.3,ERDF,ERDF,ITH44,Trieste
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE235,Arr. Oudenaarde
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE353,Arr. Philippeville
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE256,Arr. Roeselare
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE325,Arr. Soignies
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE326,Arr. Thuin
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE257,Arr. Tielt
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE327,Arr. Tournai
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE258,Arr. Veurne
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,BE345,Arr. Virton
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,FR213,Marne
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,FR301,Nord
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,FR222,Oise
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,FR302,Pas-de-Calais
TC,2014TC16RFCB044,Interreg V-A - Belgium-France (France-Wallonie-Vlaanderen),1.3,ERDF,ERDF,FR223,Somme
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB3B,Alzey-Worms
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,BE341,Arr. Arlon
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,BE342,Arr. Bastogne
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,BE331,Arr. Huy
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,BE332,Arr. Liège
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,BE343,Arr. Marche-en-Famenne
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,BE344,Arr. Neufchâteau
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,BE335,Arr. Verviers - communes francophones
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,BE345,Arr. Virton
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,BE334,Arr. Waremme
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB3C,Bad Dürkheim
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB22,Bernkastel-Wittlich
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,BE336,Bezirk Verviers - Deutschsprachige Gemeinschaft
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB15,Birkenfeld
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB3D,Donnersbergkreis
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB23,Eifelkreis Bitburg-Prüm
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB31,"Frankenthal (Pfalz), Kreisfreie Stadt"
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB3E,Germersheim
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB32,"Kaiserslautern, Kreisfreie Stadt"
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB3F,"Kaiserslautern, Landkreis"
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB3G,Kusel
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB33,"Landau in der Pfalz, Kreisfreie Stadt"
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB34,"Ludwigshafen am Rhein, Kreisfreie Stadt"
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,LU000,Luxembourg
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB3J,Mainz-Bingen
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB35,"Mainz, Kreisfreie Stadt"
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEC02,Merzig-Wadern
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,FR411,Meurthe-et-Moselle
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,FR412,Meuse
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,FR413,Moselle
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEC03,Neunkirchen
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB36,"Neustadt an der Weinstraße, Kreisfreie Stadt"
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB37,"Pirmasens, Kreisfreie Stadt"
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEC01,Regionalverband Saarbrücken
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB3I,Rhein-Pfalz-Kreis
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEC04,Saarlouis
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEC05,Saarpfalz-Kreis
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB38,"Speyer, Kreisfreie Stadt"
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEC06,St. Wendel
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB3H,Südliche Weinstraße
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB3K,Südwestpfalz
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB21,"Trier, Kreisfreie Stadt"
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB25,Trier-Saarburg
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,FR414,Vosges
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB24,Vulkaneifel
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB39,"Worms, Kreisfreie Stadt"
TC,2014TC16RFCB045,Interreg V-A - France-Belgium-Germany-Luxembourg (Grande Région),2,ERDF,ERDF,DEB3A,"Zweibrücken, Kreisfreie Stadt"
TC,2014TC16RFCB046,Interreg V-A - Belgium-The Netherlands,1.2,ERDF,ERDF,BE231,Arr. Aalst
TC,2014TC16RFCB046,Interreg V-A - Belgium-The Netherlands,1.2,ERDF,ERDF,BE211,Arr. Antwerpen
TC,2014TC16RFCB046,Interreg V-A - Belgium-The Netherlands,1.2,ERDF,ERDF,BE251,Arr. Brugge
TC,2014TC16RFCB046,Interreg V-A - Belgium-The Netherlands,1.2,ERDF,ERDF,BE232,Arr. Dendermonde
TC,2014TC16RFCB046,Interreg V-A - Belgium-The Netherlands,1.2,ERDF,ERDF,BE252,Arr. Diksmuide
TC,2014TC16RFCB046,Interreg V-A - Belgium-The Netherlands,1.2,ERDF,ERDF,BE233,Arr. Eeklo
TC,2014TC16RFCB046,Interreg V-A - Belgium-The Netherlands,1.2,ERDF,ERDF,BE234,Arr. Gent
TC,2014TC16RFCB046,Interreg V-A - Belgium-The Netherlands,1.2,ERDF,ERDF,BE221,Arr. Hasselt
TC,2014TC16RFCB046,Interreg V-A - Belgium-The Netherlands,1.2,ERDF,ERDF,BE254,Arr. Kortrijk
TC,2014TC16RFCB046,Interreg V-A - Belgium-The Netherlands,1.2,ERDF,ERDF,BE242,Arr. Leuven
TC,2014TC16RFCB046,Interreg V-A - Belgium-The Netherlands,1.2,ERDF,ERDF,BE222,Arr. Maaseik
TC,2014TC16RFCB046,Interreg V-A - Belgium-The Netherlands,1.2,ERDF,ERDF,BE212,Arr. Mechelen
TC,2014TC16RFCB046,Interreg V-A - Belgium-The Netherlands,1.2,ERDF,ERDF,BE255,Arr. Oostende
